etf_code,date,datetime,minute_idx,fwd_ret_1m,horizon_min,pred_ret,pred_dir,confidence,signed_ret_bps,net_signed_ret_bps,fwd_ret_2m,fwd_ret_3m,fwd_ret_4m,fwd_ret_5m,breadth_diff_1,ret_oc,gap_abs,open30_flip_rate,open30_abs_bdiff_mean,open30_trendness,pred_sign,breadth_sign,breadth_align,conf_q,shock_q,flip_q,bdiff_q,trend_min,gap_q,conf_thr,shock_thr,flip_thr,bdiff_thr,gap_thr
510300.XSHG,2023-12-27,2023-12-27 13:29:00,148,,5,0.001380124971513944,1.0,0.001444316922978477,29.368596733097057,23.368596733097057,,,,0.0029368596733097057,1226.0,-0.002936859673309825,0.11857864876799366,0.6333333333333333,1439.4827586206898,0.19976394182337678,1.0,1.0,True,0.99,0.9,1.0,0.9,0.1,0.3,0.0013384107767199004,1926.4000000000012,0.8,1600.7586206896551,0.0462061075190786
510300.XSHG,2024-01-03,2024-01-03 13:52:00,171,,5,0.0013594901629105265,1.0,0.0014236792631757054,29.11210207458313,23.11210207458313,,,,0.002911210207458313,633.0,-0.00291121020745833,0.15424005524280654,0.43333333333333335,1136.9655172413793,0.19999999999998685,1.0,1.0,True,0.99,0.9,1.0,0.9,0.1,0.3,0.0013456972148434452,1926.4000000000012,0.8,1638.0931034482758,0.04372360977341066
510300.XSHG,2024-01-05,2024-01-05 11:12:00,101,,5,0.0012992400766389063,1.0,0.0013612847859602603,29.19710103334846,23.19710103334846,,,,0.002919710103334846,55.0,-0.0029197101033348618,0.21053918728728707,0.5666666666666667,1389.8620689655172,0.33398469522165325,1.0,1.0,True,0.99,0.9,1.0,1.0,0.1,0.5,0.0013510812386143337,2011.0,0.8,2188.6206896551726,0.08192935613519883
510300.XSHG,2024-01-08,2024-01-08 10:13:00,42,,5,0.001340955654593208,1.0,0.001403489509863335,0.0,-6.0,,,,0.0,1217.0,-0.0029629651306569606,0.19009177295056728,0.5,1828.2068965517242,0.1114755186533426,1.0,1.0,True,0.99,0.9,1.0,1.0,0.1,0.5,0.0013552941591285124,2031.6000000000004,0.8,1936.1379310344828,0.08192935613519883
510300.XSHG,2024-01-08,2024-01-08 14:03:00,182,,5,0.0013644028945606448,1.0,0.001428030183685639,59.52398527295352,53.52398527295352,,,,0.005952398527295352,155.0,-0.0029806281381377893,0.22833190864820713,0.5,1828.2068965517242,0.1114755186533426,1.0,1.0,True,0.99,0.9,1.0,1.0,0.1,0.5,0.0013552941591285124,2031.6000000000004,0.8,1936.1379310344828,0.08192935613519883
510300.XSHG,2024-01-09,2024-01-09 13:07:00,126,,5,0.0013072101753168499,1.0,0.0013687522774106721,0.0,-6.0,,,,0.0,79.0,-0.002971770389157593,0.26993386037403644,0.4666666666666667,1844.4827586206898,0.14285714285713144,1.0,1.0,True,0.99,0.9,1.0,1.0,0.1,0.5,0.001357783032980918,2093.4000000000005,0.8,1936.1379310344828,0.08268846722917889
510300.XSHG,2024-01-12,2024-01-12 10:59:00,88,,5,0.0013283825015342283,1.0,0.0013894415442477406,0.0,-6.0,,,,0.0,623.0,-0.0029629651306569606,0.1727577644241577,0.6333333333333333,1815.2068965517242,0.3339950381981739,1.0,1.0,True,0.99,0.9,1.0,1.0,0.1,0.5,0.0013670846455124857,2093.4000000000005,0.7666666666666667,2271.0344827586205,0.08192935613519883
510300.XSHG,2024-01-19,2024-01-19 10:34:00,63,,5,0.0014116962104927613,1.0,0.0014712469534807985,61.34988567515929,55.34988567515929,,,,0.006134988567515929,1331.0,-0.0030721990369701403,0.10864869473017999,0.5,1763.7241379310344,0.3333333333333319,1.0,1.0,True,0.99,0.9,0.7,1.0,0.1,0.3,0.001385870741160836,2083.1000000000004,0.6333333333333333,2402.655172413793,0.06606226344465344
510300.XSHG,2024-01-19,2024-01-19 14:45:00,224,,5,0.0013934964044115677,1.0,0.0014522794100023395,30.534374868902482,24.534374868902482,,,,0.003053437486890248,497.0,-0.0030534374868902317,0.2884008941477628,0.5,1763.7241379310344,0.3333333333333319,1.0,1.0,True,0.99,0.9,0.7,1.0,0.1,0.3,0.001385870741160836,2083.1000000000004,0.6333333333333333,2402.655172413793,0.06606226344465344
510300.XSHG,2024-01-19,2024-01-19 14:54:00,233,,5,0.0014157645063458452,1.0,0.0014754868656058151,30.534374868902482,24.534374868902482,,,,0.003053437486890248,333.0,-0.0030534374868902317,0.1731519721563869,0.5,1763.7241379310344,0.3333333333333319,1.0,1.0,True,0.99,0.9,0.7,1.0,0.1,0.3,0.001385870741160836,2083.1000000000004,0.6333333333333333,2402.655172413793,0.06606226344465344
510300.XSHG,2024-01-23,2024-01-23 14:43:00,222,,5,0.0013670996102808429,1.0,0.0014222964855317042,0.0,-6.0,,,,0.0,449.0,-0.0030911925696729694,0.30717928959418433,0.5333333333333333,2188.103448275862,0.166450068644923,1.0,1.0,True,0.99,0.9,0.7,1.0,0.1,0.3,0.0013959983268897647,2083.1000000000004,0.6333333333333333,2402.655172413793,0.05598867636345142
510300.XSHG,2024-01-24,2024-01-24 10:06:00,35,,5,0.0014127267753391768,1.0,0.0014701847238471595,31.007776782481855,25.007776782481855,,,,0.0031007776782481854,670.0,-0.0031007776782481593,0.41332093503976086,0.6,1932.2758620689656,0.49961449437685324,1.0,1.0,True,0.99,0.9,0.7,1.0,0.1,0.3,0.0013982928262742335,2083.1000000000004,0.6333333333333333,2402.655172413793,0.05622943950863009
510300.XSHG,2024-01-24,2024-01-24 11:23:00,112,,5,0.0013774185645652381,1.0,0.001433440469393741,31.104224143925517,25.104224143925517,,,,0.003110422414392552,150.0,-0.0031104224143925024,0.4875813275366167,0.6,1932.2758620689656,0.49961449437685324,1.0,1.0,True,0.99,0.9,0.7,1.0,0.1,0.3,0.0013982928262742335,2083.1000000000004,0.6333333333333333,2402.655172413793,0.05622943950863009
510300.XSHG,2024-01-24,2024-01-24 13:25:00,144,,5,0.0014411948320659017,1.0,0.0014998106238073249,62.500203451713254,56.500203451713254,,,,0.006250020345171326,641.0,-0.0031298930089277044,0.12836138663050006,0.6,1932.2758620689656,0.49961449437685324,1.0,1.0,True,0.99,0.9,0.7,1.0,0.1,0.3,0.0013982928262742335,2083.1000000000004,0.6333333333333333,2402.655172413793,0.05622943950863009
510300.XSHG,2024-01-30,2024-01-30 10:25:00,54,,5,0.0014456580201259064,1.0,0.0015052945654972355,0.0,-6.0,,,,0.0,1495.0,-0.0030534374868902317,0.3835061236416364,0.6666666666666666,2373.551724137931,0.2500953108606284,1.0,1.0,True,0.99,0.9,1.0,1.0,0.1,0.5,0.0014130063875613843,2062.5,0.7666666666666667,2768.862068965517,0.08860324504141885
510300.XSHG,2024-01-30,2024-01-30 13:02:00,121,,5,0.0014528520007085742,1.0,0.0015127853134643372,30.534374868902482,24.534374868902482,,,,0.003053437486890248,1105.0,-0.0030534374868902317,0.22872555937831351,0.6666666666666666,2373.551724137931,0.2500953108606284,1.0,1.0,True,0.99,0.9,1.0,1.0,0.1,0.5,0.0014130063875613843,2062.5,0.7666666666666667,2768.862068965517,0.08860324504141885
510300.XSHG,2024-01-30,2024-01-30 13:51:00,170,,5,0.0014300680767916454,1.0,0.0014890615030088961,0.0,-6.0,,,,0.0,441.0,-0.003044142381228244,0.21933046576924198,0.6666666666666666,2373.551724137931,0.2500953108606284,1.0,1.0,True,0.99,0.9,1.0,1.0,0.1,0.5,0.0014130063875613843,2062.5,0.7666666666666667,2768.862068965517,0.08860324504141885
510300.XSHG,2024-01-30,2024-01-30 14:04:00,183,,5,0.0014816694752712873,1.0,0.0015427915716849563,30.534374868902482,24.534374868902482,,,,0.003053437486890248,1431.0,-0.0030534374868902317,0.39722085718395617,0.6666666666666666,2373.551724137931,0.2500953108606284,1.0,1.0,True,0.99,0.9,1.0,1.0,0.1,0.5,0.0014130063875613843,2062.5,0.7666666666666667,2768.862068965517,0.08860324504141885
510300.XSHG,2024-01-30,2024-01-30 14:30:00,209,,5,0.0014618666726003043,1.0,0.0015221718602267452,0.0,-6.0,,,,0.0,778.0,-0.003062789530545767,0.1013651101559746,0.6666666666666666,2373.551724137931,0.2500953108606284,1.0,1.0,True,0.99,0.9,1.0,1.0,0.1,0.5,0.0014130063875613843,2062.5,0.7666666666666667,2768.862068965517,0.08860324504141885
510300.XSHG,2024-02-02,2024-02-02 10:11:00,40,,5,0.0014241803263652319,1.0,0.001480827751875725,0.0,-6.0,,,,0.0,1245.0,-0.0031007776782481593,0.09366709695446486,0.6333333333333333,2104.896551724138,0.3333333333333296,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.0,0.0014244485996821005,1977.9999999999995,0.6599999999999999,2474.241379310345,
510300.XSHG,2024-02-02,2024-02-02 11:18:00,107,,5,0.0014223066821397983,1.0,0.0014788795825921028,31.201273362434566,25.201273362434566,,,,0.0031201273362434566,139.0,-0.0031201273362435225,0.43997487756091613,0.6333333333333333,2104.896551724138,0.3333333333333296,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.0,0.0014244485996821005,1977.9999999999995,0.6599999999999999,2474.241379310345,
510300.XSHG,2024-02-02,2024-02-02 14:52:00,231,,5,0.0014576302734159493,1.0,0.0015156081859081867,31.397200046676247,25.397200046676247,,,,0.0031397200046676247,614.0,-0.003139720004667641,0.2152736002695733,0.6333333333333333,2104.896551724138,0.3333333333333296,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.0,0.0014244485996821005,1977.9999999999995,0.6599999999999999,2474.241379310345,
510300.XSHG,2024-02-06,2024-02-06 10:57:00,86,,5,0.0014316612468876445,1.0,0.0014816300354830612,0.0,-6.0,,,,0.0,336.0,-0.0030721990369701403,0.41710409871033644,0.5333333333333333,2204.9655172413795,0.2949778728193409,1.0,1.0,True,0.99,0.9,1.0,1.0,0.1,0.5,0.0014442989033584739,1782.3999999999999,0.7666666666666667,2903.9310344827586,0.09993776174172458
510300.XSHG,2024-02-21,2024-02-21 14:50:00,229,,5,0.0014106476951014795,1.0,0.0014564237554499965,0.0,-6.0,,,,0.0,463.0,-0.0028943580263644146,0.29277824820038323,0.5666666666666667,1397.4827586206898,0.20023522527286483,1.0,1.0,True,0.99,0.9,1.0,1.0,0.1,0.5,0.001451971848972879,1788.0,0.7666666666666667,2903.9310344827586,0.1013651101559746
510300.XSHG,2024-02-22,2024-02-22 10:08:00,37,,5,0.0014264103167830296,1.0,0.0014723315166457068,0.0,-6.0,,,,0.0,1041.0,-0.0028943580263644146,0.4486427479066687,0.4,1732.3103448275863,0.1432114078092757,1.0,1.0,True,0.99,0.9,1.0,1.0,0.1,0.5,0.0014523232217915727,1793.8000000000002,0.7666666666666667,2903.9310344827586,0.1013651101559746
510300.XSHG,2024-08-06,2024-08-06 13:11:00,130,,5,0.0013651078542483517,1.0,0.001426244019006571,0.0,-6.0,,,,0.0,458.0,-0.002945510229756803,0.01606475832061249,0.5666666666666667,2203.103448275862,0.25009114121556864,1.0,1.0,True,0.99,0.9,0.7,1.0,0.1,0.0,0.001409494060768827,1964.8000000000004,0.6599999999999999,2903.9310344827586,
