date,conf_q,shock_q,flip_q,bdiff_q,trend_min,gap_q,conf_thr,shock_thr,flip_thr,bdiff_thr,gap_thr,test_n_preds
2024-02-06,0.99,0.9,0.7,0.9,0.1,0.5,0.0014442989033584739,1782.3999999999999,0.6666666666666666,2903.9310344827586,0.1013651101559746,1
2024-02-07,0.99,0.9,0.7,0.9,0.1,0.5,0.0014474365513193125,1782.3999999999999,0.6666666666666666,2903.9310344827586,0.1013651101559746,0
2024-02-08,0.99,0.9,0.7,0.9,0.1,0.5,0.0014488029822051346,1785.2,0.6666666666666666,2903.9310344827586,0.1050069024430773,0
2024-02-19,0.99,0.9,0.7,0.9,0.1,0.5,0.0014505960803394605,1785.2,0.6666666666666666,2903.9310344827586,0.1050069024430773,0
2024-02-20,0.99,0.9,0.7,0.9,0.1,0.5,0.0014516985414088997,1788.0,0.6666666666666666,2903.9310344827586,0.1050069024430773,0
2024-02-21,0.99,0.9,0.7,0.9,0.1,0.5,0.001451971848972879,1788.0,0.6666666666666666,2903.9310344827586,0.1050069024430773,1
2024-02-22,0.99,0.9,0.7,0.9,0.1,0.5,0.0014523232217915727,1793.8000000000002,0.6666666666666666,2903.9310344827586,0.1050069024430773,1
2024-02-23,0.99,0.9,0.7,0.9,0.1,0.5,0.001452651570976448,1788.0,0.6666666666666666,2903.9310344827586,0.10864869473017999,0
2024-02-26,0.99,0.9,0.7,0.9,0.1,0.5,0.0014529090801364997,1788.0,0.6666666666666666,2903.9310344827586,0.10864869473017999,0
2024-02-27,0.99,0.9,0.7,0.9,0.1,0.5,0.0014546621696783948,1793.8000000000002,0.6666666666666666,2903.9310344827586,0.11083163275593821,0
2024-02-28,0.99,0.9,0.7,0.9,0.1,0.5,0.0014546621696783948,1793.8000000000002,0.6666666666666666,2903.9310344827586,0.11083163275593821,1
2024-02-29,0.99,0.9,0.7,0.9,0.1,0.5,0.001456029644524977,1788.0,0.6666666666666666,2903.9310344827586,0.11301457078169644,0
2024-03-01,0.99,0.9,0.7,0.9,0.1,0.5,0.0014548484355243019,1788.0,0.6666666666666666,2903.9310344827586,0.11301457078169644,0
2024-03-04,0.99,0.9,0.7,0.9,0.1,0.5,0.0014554035666039045,1788.0,0.6666666666666666,2903.9310344827586,0.11301457078169644,0
2024-03-05,0.99,0.9,0.7,0.9,0.1,0.5,0.0014557654393751258,1788.0,0.6666666666666666,2903.9310344827586,0.11301457078169644,0
2024-03-06,0.99,0.9,0.7,0.9,0.1,0.5,0.0014557654393751258,1788.0,0.6666666666666666,2903.9310344827586,0.11301457078169644,0
2024-03-07,0.99,0.9,0.7,0.9,0.1,0.5,0.0014557654393751258,1788.0,0.6666666666666666,2903.9310344827586,0.11301457078169644,0
